date,action,old_pos,new_pos,delta,price,forecast,equity
2018-01-17,REDUCE,5985.5934,5576.407,-409.1864,246.1,20.0,402813.6
2018-01-23,ADD,5576.407,6065.9507,489.5437,249.34,20.0,420875.75
2018-01-26,REDUCE,6065.9507,5644.0588,-421.892,252.24,20.0,438441.61
2018-01-30,REDUCE,5644.0588,4711.3001,-932.7586,248.0,20.0,414496.64
2018-02-02,REDUCE,4711.3001,3358.8552,-1352.4449,242.44,19.35,388331.08
2018-02-05,REDUCE,3358.8552,1277.3807,-2081.4745,232.3,12.23,354273.99
2018-02-06,REDUCE,1277.3807,993.2396,-284.1411,236.88,11.25,360120.3
2018-02-08,REDUCE,993.2396,799.7035,-193.5361,226.76,9.88,350066.88
2018-02-12,REDUCE,799.7035,692.6058,-107.0978,233.54,9.14,355493.73
2018-02-20,ADD,692.6058,776.0351,83.4293,238.88,9.45,359187.93
2018-03-02,ADD,776.0351,872.1286,96.0935,236.84,9.89,357603.27
2018-03-08,ADD,872.1286,987.2961,115.1676,241.25,10.4,361456.78
2018-03-15,ADD,987.2961,1123.4135,136.1174,242.05,11.07,362238.84
2018-03-21,ADD,1123.4135,1269.3124,145.8989,238.98,11.68,358791.02
2018-03-22,REDUCE,1269.3124,1053.7319,-215.5805,233.0,10.57,351208.38
2018-03-23,REDUCE,1053.7319,957.2592,-96.4727,228.04,10.06,345975.24
2018-03-26,REDUCE,957.2592,695.2153,-262.0439,234.28,8.58,351947.37
2018-04-06,REDUCE,695.2153,590.4199,-104.7954,229.51,7.28,348636.03
2018-04-19,ADD,590.4199,691.0981,100.6782,237.62,7.53,353420.47
2018-04-30,ADD,691.0981,809.5023,118.4042,233.75,7.87,350745.55
2018-05-11,ADD,809.5023,961.4624,151.9601,241.12,8.27,356711.54
2018-05-16,ADD,961.4624,1088.9294,127.467,240.58,8.83,356193.26
2018-05-21,ADD,1088.9294,1224.4706,135.5412,241.57,9.39,357280.71
2018-05-24,ADD,1224.4706,1436.1113,211.6407,241.07,10.16,356663.8
2018-05-30,REDUCE,1436.1113,1250.97,-185.1414,240.9,9.53,356422.78
2018-06-05,ADD,1250.97,1398.6197,147.6498,243.1,10.01,359175.46
2018-06-08,ADD,1398.6197,1586.8887,188.269,245.83,10.74,362994.39
2018-06-12,ADD,1586.8887,1802.5526,215.6639,246.48,11.53,364018.16
2018-06-14,ADD,1802.5526,1988.2524,185.6998,246.31,12.2,363715.41
2018-06-18,ADD,1988.2524,2217.5003,229.2479,245.49,12.95,362084.76
2018-06-20,ADD,2217.5003,2402.7177,185.2174,244.97,13.56,360923.56
2018-06-25,REDUCE,2402.7177,2088.6066,-314.1111,240.56,12.62,350323.39
2018-07-03,ADD,2088.6066,2323.5907,234.9841,240.47,13.14,350138.0
2018-07-06,REDUCE,2323.5907,2094.7745,-228.8162,244.48,12.41,359460.73
2018-07-16,ADD,2094.7745,2294.2297,199.4552,247.96,12.99,366749.77
2018-07-18,ADD,2294.2297,2550.9125,256.6828,249.49,13.77,370252.52
2018-07-20,ADD,2550.9125,2766.7106,215.7981,248.26,14.43,367127.83
2018-07-24,ADD,2766.7106,2999.2536,232.543,249.97,15.11,371867.41
2018-08-03,ADD,2999.2536,3302.4751,303.2215,251.74,16.09,377165.8
2018-08-07,ADD,3302.4751,3687.8384,385.3633,253.5,17.0,382969.93
2018-08-08,ADD,3687.8384,3935.713,247.8746,253.39,17.57,382577.2
2018-08-15,REDUCE,3935.713,3602.0237,-333.6893,250.12,17.06,369720.74
2018-08-16,REDUCE,3602.0237,3301.2048,-300.8188,252.15,16.52,377010.58
2018-08-20,ADD,3301.2048,3722.3143,421.1095,253.58,17.39,381728.56
2018-08-21,ADD,3722.3143,3942.9815,220.6672,254.17,17.91,383942.55
2018-08-22,ADD,3942.9815,4194.449,251.4675,254.02,18.46,383347.21
2018-08-28,ADD,4194.449,4552.5382,358.0892,257.35,19.19,397309.87
2018-08-31,ADD,4552.5382,4888.7161,336.1779,257.7,20.0,398885.36
2018-09-10,ADD,4888.7161,5177.0634,288.3473,255.73,20.0,389295.39
2018-09-12,ADD,5177.0634,5486.5248,309.4614,256.64,20.0,393982.29
2018-09-28,ADD,5486.5248,5914.3146,427.7898,259.23,20.0,408183.83
2018-10-03,ADD,5914.3146,6368.9811,454.6665,260.12,20.0,413457.94
2018-10-04,REDUCE,6368.9811,5816.0972,-552.8839,258.09,20.0,400509.29
2018-10-05,REDUCE,5816.0972,5521.3815,-294.7157,256.64,20.0,392108.71
2018-10-10,REDUCE,5521.3815,1823.1509,-3698.2307,248.15,12.73,345238.64
2018-10-11,REDUCE,1823.1509,1300.0067,-523.1442,242.69,11.27,335273.4
2018-10-12,REDUCE,1300.0067,1074.7384,-225.2683,246.06,10.29,339654.97
2018-10-16,REDUCE,1074.7384,830.0921,-244.6463,250.03,8.84,343919.52
2018-10-23,ADD,830.0921,947.1556,117.0635,243.97,8.97,338893.75
2018-10-24,REDUCE,947.1556,699.2135,-247.9421,236.58,7.56,331892.38
2018-10-25,REDUCE,699.2135,570.7388,-128.4747,240.82,6.8,334860.08
2018-10-31,REDUCE,570.7388,476.2297,-94.5092,241.31,5.76,335140.0
2018-11-20,REDUCE,476.2297,385.2704,-90.9593,235.51,4.41,332375.57
2018-11-28,REDUCE,385.2704,269.5902,-115.6802,244.84,3.36,335968.98
2018-12-14,REDUCE,269.5902,178.4901,-91.1001,232.26,2.18,332577.11
2018-12-21,REDUCE,178.4901,67.6571,-110.8331,215.88,0.78,329654.31
2018-12-26,REDUCE,67.6571,0.3665,-67.2906,220.79,0.01,329986.84
2019-01-08,FLIP,0.3665,-62.6477,-63.0142,230.29,-1.05,329990.32
2019-02-21,REDUCE,-62.6477,44.8245,107.4722,248.81,0.45,328830.04
2019-02-28,ADD,44.8245,166.2802,121.4557,249.94,1.47,328880.69
2019-03-08,ADD,166.2802,306.2822,140.002,246.16,2.45,328251.34
2019-03-18,ADD,306.2822,467.5495,161.2673,254.33,3.61,330754.83
2019-04-02,ADD,467.5495,622.4534,154.9039,257.61,5.06,332287.93
2019-04-05,ADD,622.4534,802.439,179.9856,259.95,6.07,333745.89
2019-04-10,ADD,802.439,985.4584,183.0194,259.7,7.06,333543.44
2019-04-15,ADD,985.4584,1208.3211,222.8628,261.22,8.14,335034.8
2019-04-17,ADD,1208.3211,1390.9915,182.6704,260.75,8.95,334468.81
2019-04-22,ADD,1390.9915,1614.6387,223.6472,261.49,9.86,335496.3
2019-04-25,ADD,1614.6387,1809.1525,194.5138,263.09,10.77,338085.35
2019-04-29,ADD,1809.1525,2066.0614,256.9089,264.73,11.74,341051.56
2019-05-07,REDUCE,2066.0614,1478.3485,-587.713,259.38,10.37,329996.04
2019-05-13,REDUCE,1478.3485,966.8908,-511.4577,253.01,8.46,320580.61
2019-06-04,REDUCE,966.8908,632.0258,-334.8649,252.71,6.44,320293.21
2019-06-12,ADD,632.0258,750.3025,118.2766,259.79,6.96,324768.3
2019-06-17,ADD,750.3025,887.8113,137.5088,260.67,7.63,325430.79
2019-06-24,ADD,887.8113,1060.0405,172.2293,265.81,8.6,329988.01
2019-07-02,ADD,1060.0405,1259.0018,198.9612,268.33,9.65,332664.99
2019-07-08,ADD,1259.0018,1404.7938,145.792,268.69,10.41,333109.49
2019-07-10,ADD,1404.7938,1566.9659,162.1721,270.31,11.17,335385.85
2019-07-12,ADD,1566.9659,1778.252,211.2861,272.15,12.04,338279.39
2019-07-16,ADD,1778.252,1991.7237,213.4717,271.37,12.89,336879.01
2019-07-24,ADD,1991.7237,2231.7117,239.9881,272.87,14.03,339871.94
2019-07-29,ADD,2231.7117,2416.4482,184.7365,272.89,14.74,339912.26
2019-07-31,REDUCE,2416.4482,2171.6541,-244.7941,269.24,14.09,331097.03
2019-08-02,REDUCE,2171.6541,1980.4552,-191.1989,264.88,13.64,321641.31
2019-08-05,REDUCE,1980.4552,976.3792,-1004.076,256.92,9.54,305865.48
2019-08-06,REDUCE,976.3792,802.0987,-174.2805,260.52,8.8,309383.04
2019-08-08,REDUCE,802.0987,671.3218,-130.7769,265.79,7.93,313608.8
2019-08-14,REDUCE,671.3218,480.0183,-191.3035,256.99,6.5,307702.01
2019-08-26,REDUCE,480.0183,395.2476,-84.7707,260.7,5.67,309483.54
2019-09-09,ADD,395.2476,486.1731,90.9254,269.94,6.17,313132.96
2019-09-13,ADD,486.1731,607.3705,121.1975,272.55,7.01,314404.8
2019-09-18,ADD,607.3705,725.7823,118.4117,272.56,7.76,314410.29
2019-09-23,ADD,725.7823,855.6567,129.8744,271.19,8.5,313416.45
2019-09-27,ADD,855.6567,970.4512,114.7946,268.64,9.06,311229.81
2019-10-02,REDUCE,970.4512,811.3805,-159.0707,261.96,8.22,304752.18
2019-10-04,REDUCE,811.3805,698.981,-112.3994,267.68,7.6,309393.28
2019-10-21,ADD,698.981,800.1206,101.1396,272.81,7.97,312978.37
2019-10-24,ADD,800.1206,941.7857,141.6651,273.16,8.68,313254.98
2019-10-29,ADD,941.7857,1097.3804,155.5947,275.74,9.46,315687.21
2019-10-31,ADD,1097.3804,1226.5297,129.1493,275.85,10.08,315806.94
2019-11-05,ADD,1226.5297,1365.8762,139.3465,279.21,10.79,319933.9
2019-11-07,ADD,1365.8762,1541.2,175.3238,280.26,11.61,321362.38
2019-11-11,ADD,1541.2,1745.6549,204.4549,280.41,12.47,321600.66
2019-11-13,ADD,1745.6549,1983.6222,237.9673,281.09,13.44,322791.21
2019-11-18,ADD,1983.6222,2292.1322,308.5099,283.75,14.63,328058.69
2019-11-20,ADD,2292.1322,2492.4965,200.3643,282.61,15.43,325453.04
2019-11-22,ADD,2492.4965,2749.6973,257.2008,282.79,16.43,325883.8
2019-11-27,ADD,2749.6973,3036.5991,286.9018,286.9,17.36,337186.35
2019-12-02,REDUCE,3036.5991,2725.1246,-311.4745,283.4,16.58,326582.26
2019-12-04,REDUCE,2725.1246,2512.0961,-213.0285,283.24,16.29,326136.08
2019-12-05,ADD,2512.0961,2694.8558,182.7597,283.75,16.79,327415.51
2019-12-06,REDUCE,2694.8558,2503.7524,-191.1033,286.34,16.23,334399.87
2019-12-10,ADD,2503.7524,2777.2581,273.5057,285.12,17.08,331348.95
2019-12-13,ADD,2777.2581,2997.683,220.4249,288.57,17.77,340921.12
2019-12-17,ADD,2997.683,3236.1414,238.4584,290.62,18.51,347054.81
2019-12-18,ADD,3236.1414,3441.8133,205.672,290.63,19.19,347113.77
2019-12-20,ADD,3441.8133,3746.4748,304.6615,293.1,20.0,355617.26
2019-12-24,ADD,3746.4748,4006.3455,259.8707,293.56,20.0,357329.28
2020-01-03,REDUCE,4006.3455,3713.582,-292.7636,294.64,20.0,361649.72
2020-01-14,ADD,3713.582,3939.0921,225.5101,299.25,20.0,378753.87
2020-01-21,ADD,3939.0921,4192.1832,253.0911,302.76,20.0,392613.18
2020-01-24,REDUCE,4192.1832,3972.5608,-219.6224,300.45,20.0,382920.29
2020-01-27,REDUCE,3972.5608,3050.5731,-921.9877,295.64,19.55,363787.92
2020-01-28,REDUCE,3050.5731,2616.7239,-433.8492,298.73,18.61,373239.03
2020-01-29,ADD,2616.7239,2840.9012,224.1773,298.49,19.17,372593.4
2020-01-31,REDUCE,2840.9012,2139.3287,-701.5725,294.02,16.59,359897.68
2020-02-04,REDUCE,2139.3287,1714.944,-424.3847,300.72,15.1,374228.28
2020-02-07,ADD,1714.944,1857.9251,142.9811,303.59,15.53,379149.42
2020-02-11,ADD,1857.9251,2011.8833,153.9582,306.38,16.26,384345.01
2020-02-13,ADD,2011.8833,2225.7075,213.8241,308.03,17.15,387654.36
2020-02-14,ADD,2225.7075,2361.5615,135.854,308.52,17.76,388752.88
2020-02-19,ADD,2361.5615,2577.1068,215.5454,309.2,18.71,390350.0
2020-02-24,REDUCE,2577.1068,1192.6769,-1384.4299,294.65,12.86,352856.12
2020-02-25,REDUCE,1192.6769,851.6156,-341.0613,285.72,11.15,342207.31
2020-02-27,REDUCE,851.6156,562.4887,-289.1268,271.88,8.97,330424.38
2020-03-02,REDUCE,562.4887,330.3066,-232.1822,282.47,6.79,336376.98
2020-03-04,REDUCE,330.3066,231.7087,-98.5979,285.91,5.52,337514.96
2020-03-09,REDUCE,231.7087,160.8481,-70.8606,250.61,4.3,329335.03
2020-03-10,REDUCE,160.8481,113.1465,-47.7015,263.58,3.55,331420.88
2020-03-13,REDUCE,113.1465,49.3819,-63.7646,246.12,2.05,329445.91
2020-03-19,REDUCE,49.3819,23.8479,-25.534,219.79,0.99,328145.76
2020-03-25,REDUCE,23.8479,-0.3083,-24.1562,226.86,-0.01,328314.25
2020-04-07,ADD,-0.3083,-23.9244,-23.6161,243.72,-1.06,328309.05
2020-06-10,FLIP,-23.9244,26.3716,50.2959,293.24,0.58,327124.33
2020-06-30,ADD,26.3716,75.3404,48.9688,284.7,1.65,326899.29
2020-07-10,ADD,75.3404,134.6348,59.2944,293.23,2.63,327541.34
2020-07-17,ADD,134.6348,199.604,64.9692,297.04,3.55,328054.72
2020-07-23,ADD,199.604,270.0151,70.4111,298.18,4.46,328283.24
2020-07-29,ADD,270.0151,334.2041,64.189,300.18,5.23,328821.76
2020-08-03,ADD,334.2041,405.652,71.4478,303.57,5.97,329954.21
2020-08-06,ADD,405.652,503.3762,97.7242,308.68,6.94,332029.07
2020-08-10,ADD,503.3762,592.7398,89.3635,309.83,7.75,332605.37
2020-08-14,ADD,592.7398,707.94,115.2002,311.0,8.88,333300.46
2020-08-18,ADD,707.94,820.9835,113.0436,312.66,9.78,334476.96
2020-08-20,ADD,820.9835,928.6175,107.6339,312.33,10.61,334204.04
2020-08-25,ADD,928.6175,1096.1137,167.4963,317.72,11.82,339211.23
2020-08-27,ADD,1096.1137,1222.0609,125.9471,321.61,12.71,343471.82
2020-08-31,ADD,1222.0609,1369.442,147.3811,322.51,13.7,344577.56
2020-09-03,REDUCE,1369.442,709.8019,-659.6401,318.89,10.06,339621.15
2020-09-08,REDUCE,709.8019,591.7379,-118.064,307.65,9.45,331638.93
2020-09-09,REDUCE,591.7379,525.5987,-66.1392,313.72,9.01,335233.93
2020-09-16,ADD,525.5987,605.7131,80.1144,312.83,9.66,334763.18
2020-09-28,REDUCE,605.7131,531.4427,-74.2704,309.79,8.89,332922.03
2020-10-01,ADD,531.4427,597.7857,66.343,312.43,9.37,334326.04
2020-10-07,REDUCE,597.7857,536.9643,-60.8214,315.88,8.91,336387.46
2020-10-14,ADD,536.9643,627.4304,90.4661,322.53,9.77,339956.35
2020-10-16,ADD,627.4304,707.5528,80.1224,321.93,10.48,339584.14
2020-10-22,ADD,707.5528,790.7611,83.2083,319.45,11.17,337826.38
2020-10-28,REDUCE,790.7611,592.657,-198.1041,302.81,9.62,324668.56
2020-11-03,REDUCE,592.657,518.8337,-73.8233,311.49,8.88,329816.27
2020-11-04,REDUCE,518.8337,459.8099,-59.0238,318.46,8.33,333428.22
2020-11-11,ADD,459.8099,530.575,70.7651,330.63,9.08,339024.69
2020-11-17,ADD,530.575,594.334,63.759,334.29,9.79,340967.45
2020-11-20,ADD,594.334,663.2605,68.9266,329.38,10.5,338052.95
2020-11-27,ADD,663.2605,759.4886,96.228,337.12,11.42,343180.71
2020-12-02,ADD,759.4886,868.6201,109.1315,340.01,12.37,345377.25
2020-12-04,ADD,868.6201,955.9448,87.3247,342.84,13.12,347841.15
2020-12-08,ADD,955.9448,1083.9135,127.9687,343.14,14.09,348124.78
2020-12-11,ADD,1083.9135,1225.2249,141.3114,339.55,15.19,344236.24
2020-12-17,ADD,1225.2249,1361.0056,135.7807,345.06,16.14,350982.72
2020-12-21,ADD,1361.0056,1497.2172,136.2115,342.45,17.03,347435.12
2020-12-23,ADD,1497.2172,1665.9234,168.7063,342.18,18.1,347030.85
2020-12-28,ADD,1665.9234,1762.9676,97.0442,346.47,18.66,354164.81
2020-12-29,ADD,1762.9676,1885.9852,123.0176,345.8,19.22,352999.47
2020-12-30,ADD,1885.9852,1992.8963,106.9111,346.3,19.85,353930.2
2021-01-04,REDUCE,1992.8963,1849.9777,-142.9187,343.32,19.09,347993.36
2021-01-07,REDUCE,1849.9777,1718.3453,-131.6323,352.92,18.6,365749.32
2021-01-08,ADD,1718.3453,1843.9624,125.6171,354.93,19.1,369204.52
2021-01-12,ADD,1843.9624,1963.4884,119.526,352.61,19.88,364930.22
2021-01-14,ADD,1963.4884,2072.6418,109.1534,352.32,20.0,364363.61
2021-01-20,REDUCE,2072.6418,1943.1129,-129.5289,357.38,20.0,374840.74
2021-01-21,ADD,1943.1129,2049.9879,106.875,357.7,20.0,375473.76
2021-01-26,ADD,2049.9879,2185.4256,135.4377,357.28,20.0,374615.24
2021-01-27,REDUCE,2185.4256,1574.4836,-610.9419,348.55,18.03,355531.51
2021-01-28,REDUCE,1574.4836,1487.0039,-87.4797,351.55,18.0,360251.17
2021-01-29,REDUCE,1487.0039,1285.3588,-201.6451,344.51,16.58,349785.82
2021-02-01,REDUCE,1285.3588,1102.1754,-183.1834,350.25,15.58,357156.91
2021-02-05,ADD,1102.1754,1202.7594,100.584,360.93,16.02,368935.93
2021-02-09,ADD,1202.7594,1336.054,133.2946,363.3,16.89,371779.97
2021-02-11,ADD,1336.054,1499.8317,163.7777,363.73,18.01,372352.1
2021-02-16,ADD,1499.8317,1679.1828,179.3511,365.21,19.09,374572.0
2021-02-17,ADD,1679.1828,1778.2077,99.0249,365.29,19.71,374712.88
2021-02-23,ADD,1778.2077,1896.0113,117.8036,360.74,20.0,366617.82
2021-02-25,REDUCE,1896.0113,1415.4622,-480.5491,355.92,17.67,357492.34
2021-03-01,REDUCE,1415.4622,1044.1224,-371.3398,362.67,15.56,367045.8
2021-03-02,ADD,1044.1224,1117.7303,73.6079,359.84,15.82,364090.95
2021-03-05,REDUCE,1117.7303,935.2602,-182.4701,357.13,14.63,361062.97
2021-03-08,ADD,935.2602,1003.3026,68.0424,355.36,14.97,359400.0
2021-03-15,ADD,1003.3026,1104.1003,100.7977,369.03,15.56,373120.55
2021-03-17,ADD,1104.1003,1235.2328,131.1325,369.82,16.48,373994.25
2021-03-24,ADD,1235.2328,1328.6109,93.3782,361.94,17.19,364253.41
2021-03-26,REDUCE,1328.6109,1223.5747,-105.0362,369.84,16.49,374751.62
2021-03-29,ADD,1223.5747,1322.0106,98.4359,369.65,16.97,374523.02
2021-03-31,ADD,1322.0106,1449.6659,127.6553,370.17,17.83,375202.06
2021-04-05,REDUCE,1449.6659,1363.9534,-85.7124,379.53,17.22,388782.28
2021-04-06,ADD,1363.9534,1474.5919,110.6385,379.31,17.78,388476.67
2021-04-07,ADD,1474.5919,1562.7484,88.1564,379.75,18.37,389123.88
2021-04-09,ADD,1562.7484,1709.7398,146.9914,384.32,19.28,396275.81
2021-04-12,ADD,1709.7398,1833.6067,123.8669,384.46,19.93,396515.46
2021-04-16,ADD,1833.6067,1975.628,142.0213,389.71,20.0,406139.93
2021-04-23,REDUCE,1975.628,1867.5597,-108.0683,389.23,20.0,405180.52
2021-04-27,ADD,1867.5597,2014.459,146.8993,389.96,20.0,406540.89
2021-05-03,ADD,2014.459,2138.0067,123.5477,390.59,20.0,407820.34
2021-05-12,REDUCE,2138.0067,1785.9427,-352.064,378.65,20.0,382280.53
2021-05-13,REDUCE,1785.9427,1645.7432,-140.1995,383.19,20.0,390403.87
2021-05-14,REDUCE,1645.7432,1518.6479,-127.0954,389.08,19.18,400087.58
2021-05-17,ADD,1518.6479,1640.6378,121.99,388.09,19.69,398584.14
2021-05-21,ADD,1640.6378,1733.6338,92.9959,387.55,20.0,397695.42
2021-05-27,ADD,1733.6338,1878.7973,145.1636,391.61,20.0,404738.79
2021-06-01,ADD,1878.7973,1988.9153,110.118,391.96,20.0,405405.61
2021-06-07,ADD,1988.9153,2132.6737,143.7584,394.32,20.0,410086.86
2021-06-09,ADD,2132.6737,2245.8047,113.131,393.81,20.0,409011.21
2021-06-14,ADD,2245.8047,2423.5007,177.696,397.19,20.0,416583.4
2021-06-21,REDUCE,2423.5007,2034.7206,-388.7801,394.36,20.0,409740.38
2021-06-23,ADD,2034.7206,2208.3023,173.5817,395.99,20.0,413057.92
2021-06-28,ADD,2208.3023,2370.77,162.4677,400.56,20.0,423135.12
2021-06-30,ADD,2370.77,2515.4715,144.7015,401.11,20.0,424445.96
2021-07-06,ADD,2515.4715,2658.2755,142.8039,405.67,20.0,435924.95
2021-07-09,REDUCE,2658.2755,2469.0627,-189.2128,408.1,20.0,442376.34
2021-07-13,ADD,2469.0627,2644.69,175.6273,408.16,20.0,442538.42
2021-07-19,REDUCE,2644.69,2335.4361,-309.254,398.21,20.0,416220.09
2021-07-20,REDUCE,2335.4361,2048.8646,-286.5715,403.92,20.0,429547.36
2021-07-22,ADD,2048.8646,2187.7058,138.8413,408.04,20.0,437994.73
2021-07-28,ADD,2187.7058,2323.1832,135.4774,411.2,20.0,444903.29
2021-08-04,ADD,2323.1832,2467.4709,144.2877,411.34,20.0,445229.91
2021-08-09,ADD,2467.4709,2627.2346,159.7636,414.29,20.0,452512.97
2021-08-11,ADD,2627.2346,2766.4614,139.2269,415.84,20.0,456575.05
2021-08-13,ADD,2766.4614,2941.9669,175.5055,417.84,20.0,462122.24
2021-08-18,REDUCE,2941.9669,2726.1243,-215.8426,411.53,20.0,443541.65
2021-08-31,ADD,2726.1243,2922.7815,196.6572,423.13,20.0,475166.46
2021-09-03,ADD,2922.7815,3166.1093,243.3277,424.55,20.0,479329.24
2021-09-15,REDUCE,3166.1093,2933.5777,-232.5316,419.68,20.0,463902.29
2021-09-20,REDUCE,2933.5777,2458.0927,-475.4849,408.02,20.0,429680.2
2021-09-22,REDUCE,2458.0927,2286.0923,-172.0004,411.61,20.0,438507.07
2021-09-23,REDUCE,2286.0923,2176.9334,-109.1589,416.61,20.0,449939.83
2021-09-27,ADD,2176.9334,2356.5961,179.6627,416.1,20.0,448834.82
2021-09-28,REDUCE,2356.5961,2022.3925,-334.2035,407.71,20.0,429074.45
2021-10-01,REDUCE,2022.3925,1729.8656,-292.5269,408.2,19.08,430063.06
2021-10-05,REDUCE,1729.8656,1550.7605,-179.1051,407.13,17.84,428209.19
2021-10-08,ADD,1550.7605,1679.4333,128.6728,411.61,18.03,435148.19
2021-10-12,ADD,1679.4333,1776.3607,96.9274,407.62,18.5,428454.34
2021-10-14,REDUCE,1776.3607,1485.0532,-291.3075,415.97,16.79,443282.68
2021-10-18,ADD,1485.0532,1620.6232,135.57,420.38,17.18,449829.91
2021-10-20,ADD,1620.6232,1733.9301,113.3069,425.28,17.65,457782.38
2021-10-21,ADD,1733.9301,1836.7694,102.8394,426.39,18.14,459705.8
2021-10-22,ADD,1836.7694,1945.2333,108.4639,425.95,18.64,458894.14
2021-10-26,ADD,1945.2333,2144.9792,199.7459,428.62,19.56,464087.41
2021-10-29,ADD,2144.9792,2271.2634,126.2842,431.71,20.0,470721.27
2021-11-02,ADD,2271.2634,2398.3147,127.0513,434.2,20.0,476379.26
2021-11-04,ADD,2398.3147,2525.5266,127.2118,438.91,20.0,487674.35
2021-11-08,ADD,2525.5266,2700.1188,174.5922,440.81,20.0,492469.91
2021-11-17,ADD,2700.1188,2876.7293,176.6105,440.07,20.0,490464.93
2021-11-22,ADD,2876.7293,3037.6494,160.92,439.53,20.0,488923.23
2021-11-26,REDUCE,3037.6494,2311.1157,-726.5336,431.45,20.0,464365.9
2021-11-29,REDUCE,2311.1157,2042.7098,-268.4059,436.74,19.87,476597.3
2021-11-30,REDUCE,2042.7098,1666.7022,-376.0076,428.24,17.66,459238.38
2021-12-02,REDUCE,1666.7022,1345.8818,-320.8203,429.97,16.19,462121.38
2021-12-07,REDUCE,1345.8818,1070.907,-274.9749,440.2,14.17,475886.52
2021-12-08,ADD,1070.907,1156.2242,85.3172,441.37,14.55,477134.86
2021-12-14,ADD,1156.2242,1253.5394,97.3153,435.58,15.17,470439.57
2021-12-15,REDUCE,1253.5394,1127.0073,-126.5322,442.38,14.44,478971.01
2021-12-21,REDUCE,1127.0073,997.8995,-129.1077,436.82,13.57,472706.4
2021-12-28,ADD,997.8995,1083.186,85.2865,449.85,13.89,485706.53
2021-12-30,ADD,1083.186,1210.9796,127.7936,449.18,14.75,484981.08
2022-01-03,ADD,1210.9796,1316.8664,105.8868,450.64,15.47,486751.8
2022-01-05,REDUCE,1316.8664,1201.3528,-115.5136,441.84,14.73,475161.54
2022-01-07,ADD,1201.3528,1298.1497,96.7969,439.68,15.44,472566.28
2022-01-12,ADD,1298.1497,1414.4721,116.3224,444.33,16.01,478603.46
2022-01-18,REDUCE,1414.4721,1252.06,-162.4121,430.63,14.99,459215.77
2022-01-21,REDUCE,1252.06,1112.2694,-139.7906,413.17,14.09,437353.21
2022-01-28,REDUCE,1112.2694,769.2582,-343.0112,416.91,11.26,441518.79
2022-01-31,REDUCE,769.2582,679.8537,-89.4045,424.42,10.38,447295.1
2022-02-09,REDUCE,679.8537,608.1007,-71.7531,431.62,9.36,452188.5
2022-02-15,REDUCE,608.1007,513.8033,-94.2974,420.83,8.37,445625.99
2022-02-24,REDUCE,513.8033,449.2096,-64.5937,404.03,7.27,436998.45
2022-02-25,REDUCE,449.2096,375.2343,-73.9753,412.95,6.55,441002.98
2022-03-09,REDUCE,375.2343,247.9627,-127.2715,403.19,4.72,437342.86
2022-03-16,REDUCE,247.9627,192.9921,-54.9706,410.94,3.78,439263.29
2022-03-30,ADD,192.9921,252.2883,59.2963,434.06,4.42,443724.62
2022-04-12,ADD,252.2883,316.7009,64.4126,414.74,4.93,438852.06
2022-04-25,REDUCE,316.7009,251.2242,-65.4767,405.49,4.08,435921.13
2022-04-28,REDUCE,251.2242,164.4298,-86.7944,404.83,3.06,435754.72
2022-05-04,REDUCE,164.4298,95.4595,-68.9703,406.01,2.06,435949.22
2022-05-12,REDUCE,95.4595,40.9792,-54.4803,371.26,0.83,432632.27
2022-05-19,REDUCE,40.9792,-7.5517,-48.5308,368.54,-0.17,432520.59
2022-06-03,ADD,-7.5517,-55.8134,-48.2617,388.48,-1.2,432369.96
2022-06-14,ADD,-55.8134,-106.984,-51.1706,353.78,-2.17,434306.68
2022-06-23,ADD,-106.984,-163.4056,-56.4216,359.29,-3.4,433717.17
2022-07-05,ADD,-163.4056,-221.9354,-58.5298,363.0,-4.38,433111.52
2022-07-12,ADD,-221.9354,-290.5436,-68.6082,361.93,-5.21,433349.86
2022-08-17,REDUCE,-290.5436,-224.8331,65.7104,405.47,-3.57,420697.97
2022-08-26,REDUCE,-224.8331,-143.3451,81.4881,385.19,-2.53,425257.75
2022-09-06,ADD,-143.3451,-227.5438,-84.1987,371.36,-3.38,427239.88
2022-09-13,REDUCE,-227.5438,-138.4788,89.0649,373.59,-2.65,426733.87
2022-09-20,ADD,-138.4788,-201.5156,-63.0367,366.52,-3.4,427712.0
2022-09-23,ADD,-201.5156,-269.0422,-67.5266,351.12,-4.22,430815.69
2022-09-27,ADD,-269.0422,-341.9255,-72.8833,346.76,-5.01,431988.98
2022-10-04,REDUCE,-341.9255,-239.7665,102.159,360.68,-4.59,427228.44
2022-10-10,ADD,-239.7665,-310.6351,-70.8686,343.55,-5.48,431335.45
2022-10-12,ADD,-310.6351,-378.1395,-67.5044,340.25,-6.24,432361.07
2022-10-13,REDUCE,-378.1395,-322.3195,55.8201,349.23,-5.81,428965.51
2022-11-10,REDUCE,-322.3195,-189.8803,132.4391,376.64,-4.48,420131.85
2022-12-28,ADD,-189.8803,-256.3782,-66.4979,361.08,-3.95,423085.42
2023-01-31,REDUCE,-256.3782,-171.4453,84.9329,389.67,-2.48,415756.39
2023-02-07,REDUCE,-171.4453,-99.5046,71.9406,398.02,-1.45,414324.84
2023-02-21,REDUCE,-99.5046,-26.7716,72.7331,382.59,-0.37,415860.62
